Season,Team,Player,Role,Nationality,Prime_Rating,Season_Rating,Notes
2021,Delhi Capitals,Kagiso Rabada,Bowler,South African,92,88,Dominant; elite pace bowling
2021,Delhi Capitals,Anrich Nortje,Bowler,South African,82,85,World-class pace; dominant
2021,Delhi Capitals,Avesh Khan,Bowler,Indian,78,82,Quality pace; great season
2021,Delhi Capitals,Amit Mishra,Bowler,Indian,80,70,Veteran leg-spin; reduced role
2021,Sunrisers Hyderabad,David Warner,Opener,Australian,93,72,Dropped mid-season; controversy
2021,Sunrisers Hyderabad,Wriddhiman Saha,WK-Batter,Indian,72,75,Wicketkeeper opener after Warner drop
2021,Sunrisers Hyderabad,Kane Williamson,Batter (C),New Zealander,90,85,Captain; crucial middle-order
2021,Sunrisers Hyderabad,Jonny Bairstow,WK-Batter,English,88,80,Quality opener; decent contribution
2021,Sunrisers Hyderabad,Manish Pandey,Batter,Indian,80,72,Below form; released after season
2021,Sunrisers Hyderabad,Jason Roy,Opener,English,80,78,Quality overseas opener
2021,Sunrisers Hyderabad,Bhuvneshwar Kumar,Bowler,Indian,88,78,Returning from injury; solid
2021,Sunrisers Hyderabad,Rashid Khan,Bowler,Afghan,92,88,Still elite; best spinner
2021,Sunrisers Hyderabad,T Natarajan,Bowler,Indian,72,78,Death bowling specialist
2021,Sunrisers Hyderabad,Jason Holder,All-rounder,West Indian,78,75,Useful all-round addition
2021,Sunrisers Hyderabad,Khaleel Ahmed,Bowler,Indian,72,70,Young left-arm pacer
2021,Rajasthan Royals,Sanju Samson,WK-Batter (C),Indian,85,88,Consistent captain and batter
2021,Rajasthan Royals,Jos Buttler,WK-Batter,English,90,82,Quality contribution; growing
2021,Rajasthan Royals,Ben Stokes,All-rounder,English,90,75,Limited by national team commitments
2021,Rajasthan Royals,Liam Livingstone,All-rounder,English,85,80,Powerful hitting; growing reputation
2021,Rajasthan Royals,Riyan Parag,Batter,Indian,78,80,Growing talent; impactful
2021,Rajasthan Royals,Mahipal Lomror,All-rounder,Indian,65,68,Young domestic all-rounder
2021,Rajasthan Royals,Chris Morris,Bowler,South African,78,78,Quality pace; most expensive buy at the time
2021,Rajasthan Royals,Jaydev Unadkat,Bowler,Indian,72,72,Left-arm pace quality
2021,Rajasthan Royals,Kartik Tyagi,Bowler,Indian,65,70,Young pacer; developing
2021,Rajasthan Royals,Mustafizur Rahman,Bowler,Bangladeshi,80,80,Quality cutter; consistent
2021,Rajasthan Royals,Chetan Sakariya,Bowler,Indian,65,72,Young left-arm pacer; debut quality
2021,Kings XI Punjab,KL Rahul,WK-Batter (C),Indian,88,88,Consistent quality; strong season
2021,Kings XI Punjab,Mayank Agarwal,Opener,Indian,78,82,Quality opener; consistent
2021,Kings XI Punjab,Chris Gayle,Opener,West Indian,95,72,Final IPL season; aging
2021,Kings XI Punjab,Nicholas Pooran,WK-Batter,West Indian,78,82,Quality power-hitting
2021,Kings XI Punjab,Dawid Malan,Batter,English,78,78,Quality middle-order
2021,Kings XI Punjab,Fabian Allen,All-rounder,West Indian,68,68,Lower-order support
2021,Kings XI Punjab,Mohammed Shami,Bowler,Indian,88,82,Quality pace; strong season
2021,Kings XI Punjab,Ravi Bishnoi,Bowler,Indian,70,80,Quality young leg-spinner; impressive
2021,Kings XI Punjab,Arshdeep Singh,Bowler,Indian,78,82,Quality young left-arm pacer; improving
2021,Kings XI Punjab,Murugan Ashwin,Bowler,Indian,65,68,Spin support
2021,Kings XI Punjab,Riley Meredith,Bowler,Australian,72,72,Rapid Australian pacer debut
2022,Gujarat Titans,Wriddhiman Saha,WK-Batter,Indian,72,80,Quality keeper-batter; debut for GT
2022,Gujarat Titans,Shubman Gill,Batter,Indian,90,88,Consistent opener; title contribution
2022,Gujarat Titans,Hardik Pandya,All-rounder (C),Indian,88,92,Champions first season; superb captain
2022,Gujarat Titans,David Miller,Batter,South African,82,85,Power-hitting; title key moment in final
2022,Gujarat Titans,Matthew Wade,WK-Batter,Australian,72,72,Experienced overseas keeper-batter
2022,Gujarat Titans,Rahul Tewatia,All-rounder,Indian,72,78,Domestic all-rounder; clutch finisher
2022,Gujarat Titans,Rashid Khan,Bowler,Afghan,92,90,Vital spinner; title weapon
2022,Gujarat Titans,Mohammed Shami,Bowler,Indian,88,90,Excellent comeback; crucial wickets
2022,Gujarat Titans,Alzarri Joseph,Bowler,West Indian,78,75,Overseas pace support
2022,Gujarat Titans,Lockie Ferguson,Bowler,New Zealander,80,78,Rapid pace; useful contribution
2022,Gujarat Titans,Yash Dayal,Bowler,Indian,65,68,Young domestic pacer
2022,Rajasthan Royals,Jos Buttler,WK-Batter,English,90,98,Best IPL season ever; 863 runs; 4 hundreds
2022,Rajasthan Royals,Yashasvi Jaiswal,Opener,Indian,85,80,Exciting debut; great potential shown
2022,Rajasthan Royals,Sanju Samson,WK-Batter (C),Indian,85,88,Impressive captain; runners-up
2022,Rajasthan Royals,Devdutt Padikkal,Batter,Indian,82,80,Quality contribution
2022,Rajasthan Royals,Shimron Hetmyer,Batter,West Indian,78,82,Powerful finisher
2022,Rajasthan Royals,Riyan Parag,Batter,Indian,78,80,Growing talent; impactful
2022,Rajasthan Royals,Ravichandran Ashwin,Bowler,Indian,88,80,Returned to RR; quality spinner
2022,Rajasthan Royals,Yuzvendra Chahal,Bowler,Indian,88,95,Purple Cap winner; 27 wickets; dominant
2022,Rajasthan Royals,Trent Boult,Bowler,New Zealander,88,85,Quality swing bowling; crucial powerplay
2022,Rajasthan Royals,Prasidh Krishna,Bowler,Indian,75,80,Quality pace; improving
2022,Rajasthan Royals,Kuldeep Sen,Bowler,Indian,65,70,Young domestic pacer
2022,Royal Challengers Bangalore,Virat Kohli,Batter (C),Indian,99,72,Personal worst IPL season; 341 runs
2022,Royal Challengers Bangalore,Faf du Plessis,Batter,South African,88,88,New RCB captain; solid season
2022,Royal Challengers Bangalore,Anuj Rawat,WK-Batter,Indian,65,70,Young debut; learning
2022,Royal Challengers Bangalore,Glenn Maxwell,All-rounder,Australian,90,85,Solid contribution
2022,Royal Challengers Bangalore,Dinesh Karthik,WK-Batter,Indian,80,85,Brilliant comeback season; death batting
2022,Royal Challengers Bangalore,Shahbaz Ahmed,All-rounder,Indian,68,72,Domestic all-rounder; useful
2022,Royal Challengers Bangalore,Wanindu Hasaranga,Bowler,Sri Lankan,82,88,Outstanding spinner; economical
2022,Royal Challengers Bangalore,Harshal Patel,Bowler,Indian,75,82,Quality pace; key wickets
2022,Royal Challengers Bangalore,Josh Hazlewood,Bowler,Australian,88,82,Quality Australian pace
2022,Royal Challengers Bangalore,Mohammed Siraj,Bowler,Indian,85,80,Growing quality
2022,Royal Challengers Bangalore,David Willey,Bowler,English,70,68,Pace support
2022,Lucknow Super Giants,KL Rahul,WK-Batter (C),Indian,88,90,Strong debut season for new franchise
2022,Lucknow Super Giants,Quinton de Kock,WK-Batter,South African,88,88,Quality opener; LSG solid debut
2022,Lucknow Super Giants,Manish Pandey,Batter,Indian,80,75,Experienced domestic bat
2022,Lucknow Super Giants,Deepak Hooda,All-rounder,Indian,72,82,Brilliant season; century in debut game
2022,Lucknow Super Giants,Ayush Badoni,Batter,Indian,65,75,Exciting young debut; clutch performances
2022,Lucknow Super Giants,Jason Holder,All-rounder,West Indian,78,80,Quality all-round addition
2022,Lucknow Super Giants,Marcus Stoinis,All-rounder,Australian,78,78,Powerful all-round
2022,Lucknow Super Giants,Krunal Pandya,All-rounder,Indian,75,78,Left-arm spin and hitting; home franchise
2022,Lucknow Super Giants,Avesh Khan,Bowler,Indian,78,80,Quality pace; aggressive bowling
2022,Lucknow Super Giants,Mohsin Khan,Bowler,Indian,70,82,Brilliant debut; economical left-arm
2022,Lucknow Super Giants,Ravi Bishnoi,Bowler,Indian,70,80,Quality young leg-spinner
2022,Delhi Capitals,Prithvi Shaw,Opener,Indian,75,80,Quality young opener; consistent
2022,Delhi Capitals,David Warner,Opener,Australian,93,82,Quality experience at the top
2022,Delhi Capitals,Shreyas Iyer,Batter (C),Indian,85,78,Strong performance despite team exit
2022,Delhi Capitals,Rishabh Pant,WK-Batter,Indian,88,85,Decent captaincy season
2022,Delhi Capitals,Mitchell Marsh,All-rounder,Australian,85,80,Powerful all-round; quality debut for DC
2022,Delhi Capitals,Axar Patel,All-rounder,Indian,78,80,Quality all-rounder growing stature
2022,Delhi Capitals,Kuldeep Yadav,Bowler,Indian,82,88,Resurgent season; dominant wrist spin
2022,Delhi Capitals,Kagiso Rabada,Bowler,South African,92,82,Quality pace
2022,Delhi Capitals,Anrich Nortje,Bowler,South African,82,78,World-class pace; quality
2022,Delhi Capitals,Mustafizur Rahman,Bowler,Bangladeshi,80,72,Quality cutter specialist
2022,Delhi Capitals,Shardul Thakur,Bowler,Indian,75,78,Quality pace; growing role
2022,Punjab Kings,Mayank Agarwal,Opener (C),Indian,78,82,Solid captain-opener
2022,Punjab Kings,Shikhar Dhawan,Opener,Indian,88,85,Quality experienced opener
2022,Punjab Kings,Liam Livingstone,All-rounder,English,85,88,Explosive; match-winning hitting
2022,Punjab Kings,Bhanuka Rajapaksa,Batter,Sri Lankan,70,72,Power-hitting lower-order
2022,Punjab Kings,Shahrukh Khan,Batter,Indian,70,75,Exciting young finisher
2022,Punjab Kings,Rishi Dhawan,All-rounder,Indian,65,68,Domestic all-rounder
2022,Punjab Kings,Kagiso Rabada,Bowler,South African,92,85,Quality pace; regular contributor
2022,Punjab Kings,Rahul Chahar,Bowler,Indian,72,75,Quality leg-spin
2022,Punjab Kings,Arshdeep Singh,Bowler,Indian,78,85,Quality left-arm pacer; growing stature
2022,Punjab Kings,Odean Smith,Bowler,West Indian,68,68,Rapid overseas pace
2022,Punjab Kings,Harpreet Brar,All-rounder,Indian,65,68,Left-arm spin all-rounder
2022,Mumbai Indians,Rohit Sharma,Batter (C),Indian,90,80,Below expectations; team finished bottom 2
2022,Mumbai Indians,Ishan Kishan,WK-Batter,Indian,82,85,Explosive opener; quality season
2022,Mumbai Indians,Suryakumar Yadav,Batter,Indian,90,88,Destructive; world-class status
2022,Mumbai Indians,Kieron Pollard,All-rounder,West Indian,88,72,Declining; final effective season
2022,Mumbai Indians,Tilak Varma,Batter,Indian,80,82,Brilliant debut; quality young talent
2022,Mumbai Indians,Sanjay Yadav,Batter,Indian,62,65,Domestic support option
2022,Mumbai Indians,Tim David,All-rounder,Singaporean,85,82,Brutal debut finisher; vital
2022,Mumbai Indians,Hrithik Shokeen,All-rounder,Indian,62,65,Domestic all-rounder
2022,Mumbai Indians,Jasprit Bumrah,Bowler,Indian,96,85,Quality but injury-affected mid-season
2022,Mumbai Indians,Murugan Ashwin,Bowler,Indian,65,65,Spin support
2022,Mumbai Indians,Tymal Mills,Bowler,English,72,70,Left-arm pace support
2022,Kolkata Knight Riders,Venkatesh Iyer,All-rounder,Indian,80,80,Promising opener all-rounder
2022,Kolkata Knight Riders,Ajinkya Rahane,Opener,Indian,82,72,Veteran opener; declining
2022,Kolkata Knight Riders,Shreyas Iyer,Batter (C),Indian,85,88,New captain; KKR improving
2022,Kolkata Knight Riders,Nitish Rana,Batter,Indian,70,78,Solid middle-order
2022,Kolkata Knight Riders,Andre Russell,All-rounder,West Indian,90,82,Veteran still contributing
2022,Kolkata Knight Riders,Sam Billings,WK-Batter,English,72,70,Overseas keeper-batter support
2022,Kolkata Knight Riders,Sunil Narine,All-rounder,West Indian,92,85,Still vital; quality opener and spinner
2022,Kolkata Knight Riders,Pat Cummins,Bowler,Australian,92,82,Quality Australian pace; growing captain
2022,Kolkata Knight Riders,Varun Chakravarthy,Bowler,Indian,72,80,Mystery spinner; quality continued
2022,Kolkata Knight Riders,Umesh Yadav,Bowler,Indian,80,80,Quality pace veteran
2022,Kolkata Knight Riders,Tim Southee,Bowler,New Zealander,80,72,Quality overseas pacer
2022,Sunrisers Hyderabad,Kane Williamson,Batter (C),New Zealander,90,80,Captain; below-par team season
2022,Sunrisers Hyderabad,Abhishek Sharma,Batter,Indian,80,78,Explosive opener; growing
2022,Sunrisers Hyderabad,Nicholas Pooran,WK-Batter,West Indian,78,80,Power-hitting wicketkeeper
2022,Sunrisers Hyderabad,Aiden Markram,Batter,South African,80,82,Quality middle-order
2022,Sunrisers Hyderabad,Rahul Tripathi,Batter,Indian,70,78,Solid domestic contribution
2022,Sunrisers Hyderabad,Washington Sundar,Bowler,Indian,78,78,Quality spin; returning from injury
2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,Bowler,Indian,88,82,Quality swing; consistent
2022,Sunrisers Hyderabad,Marco Jansen,Bowler,South African,72,75,Quality young left-arm pacer
2022,Sunrisers Hyderabad,T Natarajan,Bowler,Indian,72,72,Death bowling specialist
2022,Sunrisers Hyderabad,Romario Shepherd,All-rounder,West Indian,68,68,Lower-order power all-rounder
2022,Sunrisers Hyderabad,Fazalhaq Farooqi,Bowler,Afghan,75,78,Quality left-arm pace; debut season
2023,Chennai Super Kings,Ruturaj Gaikwad,Opener (C),Indian,85,88,Quality captain; consistent runs
2023,Chennai Super Kings,Devon Conway,WK-Batter,New Zealander,85,90,Consistent and calm opener; quality
2023,Chennai Super Kings,Ajinkya Rahane,Batter,Indian,82,80,Experienced return; solid
2023,Chennai Super Kings,MS Dhoni,WK-Batter (C),Indian,98,85,Final IPL title; farewell champion
2023,Chennai Super Kings,Shivam Dube,All-rounder,Indian,78,85,Power-hitting lower-order; title key
2023,Chennai Super Kings,Ambati Rayudu,Batter,Indian,75,72,Final CSK season; veteran contribution
2023,Chennai Super Kings,Ravindra Jadeja,All-rounder,Indian,90,92,Outstanding; titled hero with bat and ball
2023,Chennai Super Kings,Deepak Chahar,Bowler,Indian,82,80,Quality bowling; consistent
2023,Chennai Super Kings,Tushar Deshpande,Bowler,Indian,68,78,Quality debut; important wickets
2023,Chennai Super Kings,Maheesh Theekshana,Bowler,Sri Lankan,72,78,Quality mystery spinner; economical
2023,Chennai Super Kings,Matheesha Pathirana,Bowler,Sri Lankan,75,82,Brilliant debut; Malinga-style slinger
2023,Gujarat Titans,Shubman Gill,Batter (C),Indian,90,98,Orange Cap; 890 runs; extraordinary season
2023,Gujarat Titans,Wriddhiman Saha,WK-Batter,Indian,72,72,Wicketkeeper opener; solid
2023,Gujarat Titans,Sai Sudharsan,Batter,Indian,82,85,Breakout season; quality contribution
2023,Gujarat Titans,David Miller,Batter,South African,82,85,Power-hitting; crucial after Pandya left
2023,Gujarat Titans,Abhinav Manohar,Batter,Indian,65,72,Young domestic talent; developing
2023,Gujarat Titans,Rahul Tewatia,All-rounder,Indian,72,78,Clutch finisher; domestic all-rounder
2023,Gujarat Titans,Rashid Khan,Bowler,Afghan,92,90,Elite spinner; GT strong despite loss
2023,Gujarat Titans,Mohammed Shami,Bowler,Indian,88,92,Outstanding comeback; crucial wickets
2023,Gujarat Titans,Alzarri Joseph,Bowler,West Indian,78,78,Overseas pace support
2023,Gujarat Titans,Noor Ahmad,Bowler,Afghan,72,75,Quality young leg-spin; debut
2023,Gujarat Titans,Mohit Sharma,Bowler,Indian,75,75,Quality pace; supporting role
2023,Mumbai Indians,Rohit Sharma,Batter (C),Indian,90,88,Strong personal form; team improving
2023,Mumbai Indians,Ishan Kishan,WK-Batter,Indian,82,82,Quality opener; decent season
2023,Mumbai Indians,Suryakumar Yadav,Batter,Indian,90,88,Destructive; world's best T20 batter
2023,Mumbai Indians,Tilak Varma,Batter,Indian,80,85,Growing quality; increasingly important
2023,Mumbai Indians,Kieron Pollard,All-rounder,West Indian,88,68,Final IPL; well below peak; farewell
2023,Mumbai Indians,Tim David,All-rounder,Singaporean,85,82,Brutal finisher; vital role
2023,Mumbai Indians,Kumar Kartikeya,Bowler,Indian,65,68,Young spinner developing
2023,Mumbai Indians,Piyush Chawla,Bowler,Indian,75,68,Veteran spinner; declining
2023,Mumbai Indians,Jasprit Bumrah,Bowler,Indian,96,92,Purple Cap winner; back to best
2023,Mumbai Indians,Jason Behrendorff,Bowler,Australian,72,75,Left-arm swing; quality
2023,Mumbai Indians,Akash Madhwal,Bowler,Indian,68,80,Brilliant debut; 5/5 in playoffs
2023,Royal Challengers Bangalore,Virat Kohli,Batter (C),Indian,99,92,Orange Cap; 639 runs including century
2023,Royal Challengers Bangalore,Faf du Plessis,Opener,South African,88,82,Quality captain; consistent
2023,Royal Challengers Bangalore,Glenn Maxwell,All-rounder,Australian,90,85,Solid contribution
2023,Royal Challengers Bangalore,Dinesh Karthik,WK-Batter,Indian,80,78,Quality death batting; declining slightly
2023,Royal Challengers Bangalore,Shahbaz Ahmed,All-rounder,Indian,68,75,Useful domestic contribution
2023,Royal Challengers Bangalore,Mahipal Lomror,All-rounder,Indian,65,70,Domestic support
2023,Royal Challengers Bangalore,Wanindu Hasaranga,Bowler,Sri Lankan,82,85,Outstanding spinner; economical
2023,Royal Challengers Bangalore,Harshal Patel,Bowler,Indian,75,80,Quality pace; key wickets
2023,Royal Challengers Bangalore,Mohammed Siraj,Bowler,Indian,85,85,Growing quality; important weapon
2023,Royal Challengers Bangalore,David Willey,Bowler,English,70,70,Pace support
2023,Royal Challengers Bangalore,Akash Deep,Bowler,Indian,70,75,Young pacer; quality emerging
2023,Kolkata Knight Riders,Venkatesh Iyer,All-rounder,Indian,80,82,Strong contribution from KKR opener
2023,Kolkata Knight Riders,Jason Roy,Opener,English,80,72,Quality overseas opener; mixed season
2023,Kolkata Knight Riders,Shreyas Iyer,Batter (C),Indian,85,82,Consistent captain
2023,Kolkata Knight Riders,Nitish Rana,Batter,Indian,70,78,Solid middle-order
2023,Kolkata Knight Riders,Andre Russell,All-rounder,West Indian,90,82,Veteran still contributing
2023,Kolkata Knight Riders,Rinku Singh,Batter,Indian,82,90,Breakout viral star; 5 sixes off last over hero
2023,Kolkata Knight Riders,Sunil Narine,All-rounder,West Indian,92,88,Still vital; both as opener and spinner
2023,Kolkata Knight Riders,Varun Chakravarthy,Bowler,Indian,72,80,Mystery spinner; quality continued
2023,Kolkata Knight Riders,Suyash Sharma,Bowler,Indian,65,72,Young leg-spinner; debut quality
2023,Kolkata Knight Riders,Shardul Thakur,Bowler,Indian,75,75,Quality pace; consistent
2023,Kolkata Knight Riders,Umesh Yadav,Bowler,Indian,80,78,Quality pace veteran
2023,Sunrisers Hyderabad,Mayank Agarwal,Opener (C),Indian,78,72,Captain; below-par season
2023,Sunrisers Hyderabad,Anmolpreet Singh,Opener,Indian,62,62,Domestic opener; limited impact
2023,Sunrisers Hyderabad,Aiden Markram,Batter,South African,80,80,Quality middle-order
2023,Sunrisers Hyderabad,Heinrich Klaasen,WK-Batter,South African,88,82,Powerful but team disappointing
2023,Sunrisers Hyderabad,Glenn Phillips,Batter,New Zealander,78,75,Useful contribution
2023,Sunrisers Hyderabad,Washington Sundar,All-rounder,Indian,78,80,Quality spin all-rounder
2023,Sunrisers Hyderabad,Bhuvneshwar Kumar,Bowler,Indian,88,80,Consistent quality swing
2023,Sunrisers Hyderabad,T Natarajan,Bowler,Indian,72,75,Death bowling specialist
2023,Sunrisers Hyderabad,Fazalhaq Farooqi,Bowler,Afghan,75,80,Quality left-arm pace
2023,Sunrisers Hyderabad,Umran Malik,Bowler,Indian,75,72,Extreme pace; inconsistent
2023,Sunrisers Hyderabad,Mayank Markande,Bowler,Indian,65,65,Leg-spin support
2023,Delhi Capitals,David Warner,Opener (C),Australian,93,80,Final good DC season; quality opener
2023,Delhi Capitals,Prithvi Shaw,Opener,Indian,75,78,Quality young opener; consistent
2023,Delhi Capitals,Rilee Rossouw,Batter,South African,75,78,Power-hitting; quality contribution
2023,Delhi Capitals,Rishabh Pant,WK-Batter,Indian,88,0,Injured in car accident; missed entire season
2023,Delhi Capitals,Mitchell Marsh,All-rounder,Australian,85,82,Powerful all-round; quality
2023,Delhi Capitals,Axar Patel,All-rounder,Indian,78,82,Quality all-rounder
2023,Delhi Capitals,Kuldeep Yadav,Bowler,Indian,82,88,Consistent wicket-taker; quality spin
2023,Delhi Capitals,Anrich Nortje,Bowler,South African,82,78,World-class pace; quality
2023,Delhi Capitals,Mustafizur Rahman,Bowler,Bangladeshi,80,78,Quality cutter specialist
2023,Delhi Capitals,Khaleel Ahmed,Bowler,Indian,72,72,Left-arm pace support
2023,Delhi Capitals,Ishant Sharma,Bowler,Indian,80,68,Veteran; final seasons declining
2023,Rajasthan Royals,Yashasvi Jaiswal,Opener,Indian,85,88,Excellent season; announced himself
2023,Rajasthan Royals,Jos Buttler,WK-Batter,English,90,82,Below 2022; still quality
2023,Rajasthan Royals,Sanju Samson,WK-Batter (C),Indian,85,88,Consistent captain and batter
2023,Rajasthan Royals,Riyan Parag,Batter,Indian,78,82,Growing confidence; impactful
2023,Rajasthan Royals,Shimron Hetmyer,Batter,West Indian,78,80,Powerful finisher; quality
2023,Rajasthan Royals,Dhruv Jurel,WK-Batter,Indian,75,78,Developing; showing promise
2023,Rajasthan Royals,Ravichandran Ashwin,Bowler,Indian,88,82,Quality spinner
2023,Rajasthan Royals,Yuzvendra Chahal,Bowler,Indian,88,82,Quality leg-spin; still important
2023,Rajasthan Royals,Trent Boult,Bowler,New Zealander,88,80,Quality swing bowling
2023,Rajasthan Royals,Jason Holder,All-rounder,West Indian,78,72,Useful all-round support
2023,Rajasthan Royals,Prasidh Krishna,Bowler,Indian,75,75,Quality pace; improving
2023,Lucknow Super Giants,KL Rahul,WK-Batter (C),Indian,88,88,Consistent quality captain-batsman
2023,Lucknow Super Giants,Quinton de Kock,WK-Batter,South African,88,85,Quality opener; solid
2023,Lucknow Super Giants,Deepak Hooda,All-rounder,Indian,72,75,Domestic contribution
2023,Lucknow Super Giants,Marcus Stoinis,All-rounder,Australian,78,80,Powerful all-round
2023,Lucknow Super Giants,Krunal Pandya,All-rounder,Indian,75,78,Left-arm spin and hitting
2023,Lucknow Super Giants,Ayush Badoni,Batter,Indian,65,78,Clutch performances; growing stature
2023,Lucknow Super Giants,Nicholas Pooran,WK-Batter,West Indian,78,80,Power-hitting wicketkeeper
2023,Lucknow Super Giants,Amit Mishra,Bowler,Indian,80,68,Veteran leg-spin; declining
2023,Lucknow Super Giants,Avesh Khan,Bowler,Indian,78,78,Quality pace
2023,Lucknow Super Giants,Ravi Bishnoi,Bowler,Indian,70,82,Quality leg-spinner; growing
2023,Lucknow Super Giants,Mark Wood,Bowler,English,82,82,Rapid English pace; quality debut
2023,Punjab Kings,Shikhar Dhawan,Opener (C),Indian,88,80,Quality captain; final strong IPL season
2023,Punjab Kings,Prabhsimran Singh,WK-Batter,Indian,78,82,Explosive debut; quality shown
2023,Punjab Kings,Liam Livingstone,All-rounder,English,85,82,Powerful hitting; quality
2023,Punjab Kings,Jitesh Sharma,WK-Batter,Indian,68,75,Quality domestic finisher
2023,Punjab Kings,Shahrukh Khan,Batter,Indian,70,72,Exciting finisher
2023,Punjab Kings,Sam Curran,All-rounder,English,78,80,Quality all-round; captain in later games
2023,Punjab Kings,Harpreet Brar,All-rounder,Indian,65,70,Left-arm spin all-rounder
2023,Punjab Kings,Arshdeep Singh,Bowler,Indian,78,85,Quality left-arm; growing stature
2023,Punjab Kings,Rahul Chahar,Bowler,Indian,72,75,Quality leg-spin
2023,Punjab Kings,Nathan Ellis,Bowler,Australian,68,72,Quality death bowler
2023,Punjab Kings,Mohit Sharma,Bowler,Indian,75,75,Quality pace; experienced
2024,Kolkata Knight Riders,Sunil Narine,All-rounder (C),West Indian,92,95,Best-ever season; 531 runs + wickets; legendary
2024,Kolkata Knight Riders,Phil Salt,WK-Batter,English,82,85,Explosive debut opener; quality contribution
2024,Kolkata Knight Riders,Venkatesh Iyer,All-rounder,Indian,80,90,Dominant; title hero contribution
2024,Kolkata Knight Riders,Shreyas Iyer,Batter (C),Indian,85,92,Champions captain; outstanding leadership
2024,Kolkata Knight Riders,Andre Russell,All-rounder,West Indian,90,82,Veteran still contributing; quality lower-order
2024,Kolkata Knight Riders,Rinku Singh,Batter,Indian,82,85,Consistent middle-order; crowd favourite
2024,Kolkata Knight Riders,Ramandeep Singh,All-rounder,Indian,65,72,Domestic all-rounder; useful
2024,Kolkata Knight Riders,Mitchell Starc,Bowler,Australian,90,88,Most expensive buy delivered; crucial wickets
2024,Kolkata Knight Riders,Varun Chakravarthy,Bowler,Indian,72,85,Mystery spinner; outstanding economy
2024,Kolkata Knight Riders,Harshit Rana,Bowler,Indian,68,82,Outstanding debut; vital wickets
2024,Kolkata Knight Riders,Anrich Nortje,Bowler,South African,82,85,World-class pace; vital to title
2024,Sunrisers Hyderabad,Travis Head,Batter,Australian,88,98,Orange Cap; 567 runs; extraordinary opener
2024,Sunrisers Hyderabad,Abhishek Sharma,Batter,Indian,80,90,Explosive opener; multiple 50+ scores
2024,Sunrisers Hyderabad,Heinrich Klaasen,WK-Batter,South African,88,95,Staggering season; 479 runs at SR 191
2024,Sunrisers Hyderabad,Aiden Markram,Batter,South African,80,82,Quality middle-order
2024,Sunrisers Hyderabad,Nitish Kumar Reddy,All-rounder,Indian,72,82,Brilliant debut; quality young talent
2024,Sunrisers Hyderabad,Pat Cummins,Bowler (C),Australian,92,90,Brilliant captain; fastest fifty + quality bowling
2024,Sunrisers Hyderabad,Washington Sundar,All-rounder,Indian,78,80,Quality spin all-rounder
2024,Sunrisers Hyderabad,Bhuvneshwar Kumar,Bowler,Indian,88,80,Consistent swing quality
2024,Sunrisers Hyderabad,T Natarajan,Bowler,Indian,72,75,Death bowling specialist
2024,Sunrisers Hyderabad,Mayank Markande,Bowler,Indian,65,68,Spin support
2024,Sunrisers Hyderabad,Jaydev Unadkat,Bowler,Indian,72,68,Left-arm pace; support role
2024,Royal Challengers Bangalore,Virat Kohli,Batter,Indian,99,95,Orange Cap contender; 741 runs century
2024,Royal Challengers Bangalore,Faf du Plessis,Opener (C),South African,88,80,Quality captain; decent season
2024,Royal Challengers Bangalore,Rajat Patidar,Batter,Indian,80,82,Quality middle-order; growing
2024,Royal Challengers Bangalore,Glenn Maxwell,All-rounder,Australian,90,72,Most expensive flop; historic poor season
2024,Royal Challengers Bangalore,Dinesh Karthik,WK-Batter,Indian,80,75,Final IPL season; useful death bat
2024,Royal Challengers Bangalore,Mahipal Lomror,All-rounder,Indian,65,70,Domestic support
2024,Royal Challengers Bangalore,Karn Sharma,Bowler,Indian,65,65,Leg-spin support
2024,Royal Challengers Bangalore,Mohammed Siraj,Bowler,Indian,85,82,Quality pace; important weapon
2024,Royal Challengers Bangalore,Yash Dayal,Bowler,Indian,65,72,Pace quality; improving
2024,Royal Challengers Bangalore,Swapnil Singh,Batter,Indian,62,62,Domestic support
2024,Royal Challengers Bangalore,Akash Deep,Bowler,Indian,70,78,Young pacer; quality emerging
2024,Rajasthan Royals,Yashasvi Jaiswal,Opener,Indian,85,90,Exceptional opener; quality maintained
2024,Rajasthan Royals,Jos Buttler,WK-Batter,English,90,82,Consistent quality; team showed promise
2024,Rajasthan Royals,Sanju Samson,WK-Batter (C),Indian,85,90,Strong season; team impressive
2024,Rajasthan Royals,Riyan Parag,Batter,Indian,78,88,Breakout; impactful batting and confidence
2024,Rajasthan Royals,Shimron Hetmyer,Batter,West Indian,78,78,Powerful finisher; consistent
2024,Rajasthan Royals,Dhruv Jurel,WK-Batter,Indian,75,82,Impressive growth; quality performances
2024,Rajasthan Royals,Ravichandran Ashwin,Bowler,Indian,88,80,Quality spinner; veteran
2024,Rajasthan Royals,Yuzvendra Chahal,Bowler,Indian,88,80,Quality leg-spin; consistent
2024,Rajasthan Royals,Trent Boult,Bowler,New Zealander,88,85,Quality swing bowling; powerplay weapon
2024,Rajasthan Royals,Avesh Khan,Bowler,Indian,78,78,Quality pace
2024,Rajasthan Royals,Sandeep Sharma,Bowler,Indian,70,75,Quality swing; consistent
2024,Mumbai Indians,Rohit Sharma,Batter,Indian,90,72,Below expectations; captaincy pressure
